date,source,sentence,depth
2014-05-21,nyt,"Reacting to Mr. Shinseki's declaration that he was ""mad as hell"" about the allegations, Mr. Stewart said, ""Your 'mad as hell' face looks a lot like your 'Oh, we're out of orange juice' face.""",7
2014-05-21,nyt,"As a candidate for president, Mr. Obama denounced delays and poor care for veterans at hospitals run by the Department of Veterans Affairs and vowed that his administration would address the backlogs and greatly improve care.",11
2014-05-21,nyt,"He pledged in a 2008 campaign speech to build ""a 21st-century V.A.""",4
2014-05-21,nyt,"and to confront what he called ""the broken bureaucracy of the V.A.""",5
2014-05-21,nyt,"But more than five years into his presidency, Mr. Obama has again found himself exposed to political danger by a bureaucracy that seems beyond his immediate control.",7
2014-05-21,nyt,"In responding to the allegations of delays at veterans hospitals, the Obama White House has embraced what has become a familiar public relations pattern in dealing with political crises: Administration officials declare their outrage as they urge patience while an investigation is completed.",10
2014-05-21,nyt,"The White House has also borrowed a page from its response to the debacle of the rollout of HealthCare.gov this past fall, when Mr. Obama sent a top aide to help repair the health care website and impose management discipline.",8
2014-05-21,nyt,"By sending Mr. Nabors to assist Mr. Shinseki in his review, the White House is installing one of its own operatives to provide a direct pipeline of information to Mr. Obama.",6
2014-05-21,nyt,"So far, White House officials have waved aside calls for Mr. Shinseki to resign in much the same way they rejected calls for the resignation of Kathleen Sebelius, the secretary of health and human services, over the botched health care rollout.",15
2014-05-21,nyt,Mr. Carney said Monday that the president still has confidence in Mr. Shinseki.,5
2014-05-21,nyt,Mr. Carney said the White House was supportive of the goals of legislation probably coming up for a vote on Wednesday in the House.,9
2014-05-21,nyt,"The bill already has more than a half-dozen Democratic co-sponsors, including outspoken liberals such as Representative Peter A. DeFazio of Oregon, and is likely to pass overwhelmingly.",7
2014-05-21,nyt,But passage of that legislation is not likely to stop Mr. Obama's critics in Congress -- especially Republicans -- from seeking to use the allegations at the veterans hospitals to their political advantage ahead of this fall's elections.,10
2014-05-21,nyt,"On Tuesday, Representative Jeff Miller, Republican of Florida, the chairman of the House Committee on Veterans' Affairs, criticized officials at the department as failing to respond adequately to a subpoena in the case.",8
2014-05-21,nyt,Mr. Miller said the committee had requested emails and documents from two dozen officials and had received only 200 emails from one department employee.,6
2014-05-21,nyt,"""I am quickly getting the impression the department does not want to fully cooperate in this matter,"" Mr. Miller said.",7
2014-05-21,nyt,Several Democratic members said they feared that Republicans may be laying the groundwork for a push to privatize veterans' health care and dismantle one of the largest bastions of government health care in the United States.,13
2014-05-21,nyt,"Mr. Sanders, the Senate veterans panel chairman, said he was willing to work with Republicans to improve health care in the system, but he warned against using the allegations as a political weapon.",7
2014-05-21,nyt,"""I am going to do everything I can to prevent V.A.",4
2014-05-21,nyt,"health care from being politicized,"" Mr. Sanders said.",4
2014-05-21,nyt,"He added: ""We are talking about the lives of six and a half million men and women who have put their lives on the line to defend this country, who deserve to be treated with respect, not be made into a political football.""",12
2014-07-01,nyt,"President Obama said Monday he would use his executive power to make potentially sweeping changes to the nation's immigration system without Congress, acknowledging the death of his more than yearlong effort to enact compromise legislation granting legal status to 11 million immigrants here illegally.",12
2014-07-01,nyt,"Mr. Obama said he had ordered a shift of immigration enforcement resources from the interior of the country toward the southern border, and was asking his team to report back to him by the end of the summer on additional actions he could take.",7
2014-07-01,nyt,The actions could be as far-reaching as giving work permits and protection from deportation to millions of immigrants now in the country.,7
2014-07-01,nyt,Mr. Obama angrily blamed congressional Republicans for the collapse of the legislative effort.,5
2014-07-01,nyt,"""While I will continue to push House Republicans to drop the excuses and act -- and I hope their constituents will, too -- America cannot wait forever for them to act,"" Mr. Obama said in a statement from the Rose Garden, in which he made plain his frustration about what he called Republicans' failure ""to pass a darn bill.""",11
2014-07-01,nyt,"""I'm beginning a new effort to fix as much of our immigration system as I can on my own, without Congress,"" he added.",7
2014-07-01,nyt,"The White House said Mr. Obama decided to take action after Speaker John A. Boehner, Republican from Ohio, told him last week that the House would not vote on immigration legislation this year.",6
2014-07-01,nyt,"Mr. Obama's Rose Garden appearance was a defiant end to a politically fraught effort, filled with near-death turns and promises of resuscitation, to reach a bipartisan deal in Congress to overhaul immigration laws.",9
2014-07-01,nyt,Polls show such a measure enjoys support from a lopsided majority of Americans.,5
2014-07-01,nyt,"But while the Senate passed a bill a year ago with some Republican support, there was no urgency to follow suit in the House, where conservatives dominate and the Tea Party is ascendant.",9
2014-07-01,nyt,"In announcing the action, Mr. Obama signaled that he is increasingly willing to act unilaterally to carry out elements of his agenda that are stalled on Capitol Hill, even as he faces Republican criticism for his use of executive power.",11
2014-07-01,nyt,The move sets the stage for particularly bitter partisan rancor over immigration that could weigh heavily on the midterm elections this fall.,6
2014-07-01,nyt,"Mr. Obama said he would quickly adopt his team's end-of-summer recommendations for executive actions, meaning he could move on the issue only weeks before the November balloting.",6
2014-07-01,nyt,"At the same time, Mr. Obama's latest move came as he was facing twin pressures, both from immigrant advocates who say he has done too little on the issue, and from Republicans who blame his policies for a recent illegal surge of Central American migrants -- many of them unaccompanied children -- across the South Texas border.",10
2014-07-01,nyt,Republicans blamed the president for the death of the immigration legislation.,5
2014-07-01,nyt,"""The crisis at our southern border reminds us all of the critical importance of fixing our broken immigration system,"" Mr. Boehner said.",8
2014-07-01,nyt,"""It is sad and disappointing that, faced with this challenge, President Obama won't work with us, but is instead intent on going it alone with executive orders that can't and won't fix these problems.""",11
2014-07-01,nyt,Mr. Obama moved in 2012 to give work permits and temporary protection from deportation to young unauthorized immigrants who came as children.,6
2014-07-01,nyt,"More than 550,000 youths received two-year deportation deferrals, and they are now renewing them for another two years.",4
2014-07-01,nyt,"Since then, the president has considered broader executive actions that would reduce the number of deportations -- including offering the same protections and work permits to other categories of unauthorized immigrants -- but his team had delayed taking them to avoid interfering with potential congressional action.",10
2014-07-01,nyt,"In a nearly hourlong meeting with immigration advocates before his announcement, Mr. Obama made it clear he considered that wait over, and was weighing the full range of options legally at his disposal, attendees said.",6
