date,source,sentence,depth
2002-06-24,gwb,Local officials and government ministers need authority of their own and the independence to govern effectively.,4
2002-06-24,gwb,"The United States, along with the European Union and Arab states, will work with Palestinian leaders to create a new constitutional framework and a working democracy for the Palestinian people.",6
2002-06-24,gwb,"And the United States, along with others in the international community, will help the Palestinians organize and monitor fair, multiparty local elections by the end of the year, with national elections to follow.",7
2002-06-24,gwb,"Today, the Palestinian people live in economic stagnation, made worse by official corruption.",4
2002-06-24,gwb,"A Palestinian state will require a vibrant economy, where honest enterprise is encouraged by honest government.",5
2002-06-24,gwb,"The United States, the international donor community, and the World Bank stand ready to work with Palestinians on a major project of economic reform and development.",7
2002-06-24,gwb,"The United States, the EU, the World Bank, the International Monetary Fund are willing to oversee reforms in Palestinian finances, encouraging transparency and independent auditing.",6
2002-06-24,gwb,"And the United States, along with our partners in the developed world, will increase our humanitarian assistance to relieve Palestinian suffering.",6
2002-06-24,gwb,"Today, the Palestinian people lack effective courts of law and have no means to defend and vindicate their rights.",6
2002-06-24,gwb,A Palestinian state will require a system of reliable justice to punish those who prey on the innocent.,6
2002-06-24,gwb,"The United States and members of the international community stand ready to work with Palestinian leaders to establish finance—establish, finance, and monitor a truly independent judiciary.",6
2002-06-24,gwb,"Today, Palestinian authorities are encouraging, not opposing, terrorism.",3
2002-06-24,gwb,This is unacceptable.,1
2002-06-24,gwb,And the United States will not support the establishment of a Palestinian state until its leaders engage in a sustained fight against the terrorists and dismantle their infrastructure.,6
2002-06-24,gwb,This will require an externally supervised effort to rebuild and reform the Palestinian security services.,5
2002-06-24,gwb,The security system must have clear lines of authority and accountability and a unified chain of command.,4
2002-06-24,gwb,"America is pursuing this reform, along with key regional states.",4
2002-06-24,gwb,The world is prepared to help.,3
2002-06-24,gwb,"Yet ultimately, these steps toward statehood depend on the Palestinian people and their leaders.",4
2002-06-24,gwb,"If they energetically take the path of reform, the rewards can come quickly.",4
2002-06-24,gwb,"If Palestinians embrace democracy, confront corruption, and firmly reject terror, they can count on American support for the creation of a provisional state of Palestine.",8
2002-06-24,gwb,"With a dedicated effort, this state could rise rapidly, as it comes to terms with Israel, Egypt, and Jordan on practical issues such as security.",7
2002-06-24,gwb,"The final borders, the capital, and other aspects of this state's sovereignty will be negotiated between the parties as part of a final settlement.",7
2002-06-24,gwb,"Arab states have offered their help in this process, and their help is needed.",3
2002-06-24,gwb,I've said in the past that nations are either with us or against us in the war on terror.,5
2002-06-24,gwb,"To be counted on the side of peace, nations must act.",5
2002-06-24,gwb,Every leader actually committed to peace will end incitement to violence in official media and publicly denounce homicide bombings.,5
2002-06-24,gwb,"Every nation actually committed to peace will stop the flow of money, equipment, and recruits to terrorist groups seeking the destruction of Israel, including Hamas, Islamic Jihad, and Hezbollah.",13
2002-06-24,gwb,"Every nation actually committed to peace must block the shipment of Iranian supplies to these groups and oppose regimes that promote terror, like Iraq.",4
2002-06-24,gwb,And Syria must choose the right side in the war on terror by closing terrorist camps and expelling terrorist organizations.,5
2002-06-24,gwb,Leaders who want to be included in the peace process must show by their deeds an undivided support for peace.,6
2002-06-24,gwb,"And as we move toward a peaceful solution, Arab states will be expected to build closer ties of diplomacy and commerce with Israel, leading to full normalization of relations between Israel and the entire Arab world.",10
2002-06-24,gwb,Israel also has a large stake in the success of a democratic Palestine.,6
2002-06-24,gwb,Permanent occupation threatens Israel's identity and democracy.,3
2002-06-24,gwb,"A stable, peaceful Palestinian state is necessary to achieve the security that Israel longs for.",5
2002-06-24,gwb,"So I challenge Israel to take concrete steps to support the emergence of a viable, credible Palestinian state.",6
2002-06-24,gwb,"As we make progress towards security, Israel forces need to withdraw fully to positions they held prior to September 28, 2000.",8
2002-06-24,gwb,"And consistent with the recommendations of the Mitchell committee, Israeli settlement activity in the occupied territories must stop.",6
2002-06-24,gwb,The Palestinian economy must be allowed to develop.,2
2002-06-24,gwb,"As violence subsides, freedom of movement should be restored, permitting innocent Palestinians to resume work and normal life.",5
2002-06-24,gwb,"Palestinian legislators and officials, humanitarian and international workers must be allowed to go about the business of building a better future.",7
2002-06-24,gwb,"And Israel should release frozen Palestinian revenues into honest, accountable hands.",3
2002-06-24,gwb,"I've asked Secretary Powell to work intensively with Middle Eastern and international leaders to realize the vision of a Palestinian state, focusing them on a comprehensive plan to support Palestinian reform and institution-building.",7
2002-06-24,gwb,"Ultimately, Israelis and Palestinians must address the core issues that divide them if there is to be a real peace, resolving all claims and ending the conflict between them.",8
2002-06-24,gwb,"This means that the Israeli occupation that began in 1967 will be ended through a settlement negotiated between the parties, based on U.N.",7
2002-06-24,gwb,"Resolutions 242 and 338, with Israeli withdrawal to secure and recognized borders.",2
2002-06-24,gwb,"We must also resolve questions concerning Jerusalem, the plight and future of Palestinian refugees, and a final peace between Israel and Lebanon, and Israel and a Syria that supports peace and fights terror.",11
2002-06-24,gwb,All who are familiar with the history of the Middle East realize that there may be setbacks in this process.,8
2002-06-24,gwb,"Trained and determined killers, as we have seen, want to stop it.",3
2002-06-24,gwb,"Yet the Egyptian and Jordanian peace treaties with Israel remind us that with determined and responsible leadership, progress can come quickly.",5
2002-06-24,gwb,"As new Palestinian institutions and new leaders emerge, demonstrating real performance on security and reform, I expect Israel to respond and work toward a final status agreement.",6
2002-06-24,gwb,"With intensive effort by all, this agreement could be reached within 3 years from now.",4
2002-06-24,gwb,And I and my country will actively lead toward that goal.,3
2002-06-24,gwb,I can understand the deep anger and anguish of the Israeli people.,4
2002-06-24,gwb,"You've lived too long with fear and funerals, having to avoid markets and public transportation, and forced to put armed guards in kindergarten classrooms.",6
2002-06-24,gwb,The Palestinian Authority has rejected your offered hand and trafficked with terrorists.,3
